,animal,session,trial,onset,first_lick_in,last_lick_out,water_valve_on,outcome,licks,running_speed,time_0,sound_num,reward,go_nogo,licks_out,quality,water_valve_amt
312,JUV011,211215,313,2753.200988,2753.4473199999998,2764.4936089999997,,2753.4473199999998,"[2753.4473199999998, 2753.5626529999995, 2763.7237790000004, 2764.487117]","[array([[2.75036297e+03, 1.54896422e+00],
       [2.75098297e+03, 1.16935484e+00],
       [2.75150297e+03, 1.41025641e+00],
       [2.75201297e+03, 1.48692810e+00],
       [2.75252297e+03, 1.29084967e+00],
       [2.75303297e+03, 1.38888889e+00],
       [2.75355297e+03, 8.33333333e-01],
       [2.75409297e+03, 1.85185185e-01],
       [2.75460297e+03, 2.02614379e+00],
       [2.75512297e+03, 2.55341880e+00],
       [2.75563297e+03, 2.42374728e+00],
       [2.75615297e+03, 1.67735043e+00],
       [2.75666297e+03, 1.57952070e+00],
       [2.75718297e+03, 1.29807692e+00],
       [2.75769297e+03, 1.40522876e+00],
       [2.75821297e+03, 1.49038462e+00],
       [2.75872297e+03, 1.57952070e+00],
       [2.75924297e+03, 1.44764957e+00],
       [2.75975297e+03, 1.30718954e+00],
       [2.76026297e+03, 1.47058824e+00],
       [2.76077297e+03, 1.24727669e+00],
       [2.76128297e+03, 1.67755991e+00],
       [2.76179297e+03, 1.35620915e+00],
       [2.76230297e+03, 1.46514161e+00],
       [2.76281297e+03, 1.31263617e+00],
       [2.76332297e+03, 1.61764706e+00],
       [2.76383297e+03, 1.23093682e+00],
       [2.76394297e+03, 5.55555556e-01],
       [2.76453297e+03, 1.67137476e+00],
       [2.76516297e+03, 1.56525573e+00],
       [2.76567297e+03, 1.23638344e+00],
       [2.76619297e+03, 1.54914530e-01],
       [2.76671297e+03, 6.78418803e-01],
       [2.76722297e+03, 1.44880174e+00],
       [2.76773297e+03, 1.17102397e+00]])]",1663.447028,5,-1,nogo,4,normal,
313,JUV011,211215,314,2767.8710960000003,2768.0157619999995,2772.0789120000004,2768.018095,2768.018095,"[2768.0157619999995, 2768.108595, 2768.224594, 2768.33476, 2768.4525929999995, 2768.5550930000004, 2768.6709260000002, 2768.772592, 2768.8892579999997, 2769.013593, 2769.136424, 2769.2795949999995, 2771.9209130000004, 2772.050745]","[array([[2.76516297e+03, 1.56525573e+00],
       [2.76567297e+03, 1.23638344e+00],
       [2.76619297e+03, 1.54914530e-01],
       [2.76671297e+03, 6.78418803e-01],
       [2.76722297e+03, 1.44880174e+00],
       [2.76773297e+03, 1.17102397e+00],
       [2.76825297e+03, 6.73076923e-01],
       [2.76879297e+03, 1.44032922e-01],
       [2.76889297e+03, 2.77777778e-02],
       [2.76949297e+03, 4.16666667e-02],
       [2.77012297e+03, 1.15520282e+00],
       [2.77063297e+03, 2.33660131e+00],
       [2.77114297e+03, 2.51089325e+00],
       [2.77166297e+03, 1.76282051e+00],
       [2.77217297e+03, 5.82788671e-01],
       [2.77268297e+03, 1.05664488e+00],
       [2.77319297e+03, 1.13289760e+00],
       [2.77370297e+03, 8.44226580e-01]])]",1663.447028,4,2,go,14,normal,2
314,JUV011,211215,315,2774.080079,2774.2374029999996,2779.780555,2774.2397370000003,2774.2397370000003,"[2774.2374029999996, 2774.3399029999996, 2774.4382359999995, 2774.5519019999997, 2774.6584019999996, 2774.7570680000003, 2774.8737340000002, 2774.9907339999995, 2775.1075669999996, 2775.224073, 2775.3473989999998, 2778.5865529999996, 2778.8075519999998, 2779.752553]","[array([[2.77114297e+03, 2.51089325e+00],
       [2.77166297e+03, 1.76282051e+00],
       [2.77217297e+03, 5.82788671e-01],
       [2.77268297e+03, 1.05664488e+00],
       [2.77319297e+03, 1.13289760e+00],
       [2.77370297e+03, 8.44226580e-01],
       [2.77421297e+03, 1.23093682e+00],
       [2.77473297e+03, 3.04487179e-01],
       [2.77486297e+03, 4.27350427e-02],
       [2.77546297e+03, 5.09259259e-02],
       [2.77608297e+03, 1.12903226e+00],
       [2.77659297e+03, 2.59259259e+00],
       [2.77711297e+03, 2.57478632e+00],
       [2.77762297e+03, 2.31481481e+00],
       [2.77813297e+03, 1.35076253e+00],
       [2.77865297e+03, 5.82264957e-01],
       [2.77916297e+03, 7.57080610e-01],
       [2.77967297e+03, 6.53594771e-01],
       [2.78019297e+03, 5.98290598e-01],
       [2.78070297e+03, 1.13289760e+00],
       [2.78122297e+03, 6.19658120e-01],
       [2.78173297e+03, 1.00762527e+00]])]",1663.447028,1,2,go,14,normal,2
315,JUV011,211215,316,2781.7818730000004,2781.934716,2786.927196,2781.936875,2781.936875,"[2781.934716, 2782.0367149999997, 2782.146881, 2782.2635379999997, 2782.3797040000004, 2782.482037, 2782.591537, 2782.7010370000003, 2782.817536, 2782.9408710000002, 2785.635691, 2786.135199, 2786.9056859999996]","[array([[ 2.77916297e+03,  7.57080610e-01],
       [ 2.77967297e+03,  6.53594771e-01],
       [ 2.78019297e+03,  5.98290598e-01],
       [ 2.78070297e+03,  1.13289760e+00],
       [ 2.78122297e+03,  6.19658120e-01],
       [ 2.78173297e+03,  1.00762527e+00],
       [ 2.78224297e+03,  9.09586057e-01],
       [ 2.78279297e+03,  1.56565657e-01],
       [ 2.78290297e+03, -7.57575758e-02],
       [ 2.78349297e+03,  3.62523540e-01],
       [ 2.78412297e+03,  1.79894180e+00],
       [ 2.78463297e+03,  2.44008715e+00],
       [ 2.78513297e+03,  2.16111111e+00],
       [ 2.78564297e+03,  1.14923747e+00],
       [ 2.78615297e+03,  5.28322440e-01],
       [ 2.78666297e+03,  5.61002179e-01],
       [ 2.78718297e+03,  5.39529915e-01],
       [ 2.78769297e+03,  1.29084967e+00],
       [ 2.78820297e+03,  1.30718954e+00],
       [ 2.78871297e+03,  1.21459695e+00]])]",1663.447028,4,2,go,13,normal,2
316,JUV011,211215,317,2788.9285109999996,,,,2791.9309989999997,[],"[array([[2.78615297e+03, 5.28322440e-01],
       [2.78666297e+03, 5.61002179e-01],
       [2.78718297e+03, 5.39529915e-01],
       [2.78769297e+03, 1.29084967e+00],
       [2.78820297e+03, 1.30718954e+00],
       [2.78871297e+03, 1.21459695e+00],
       [2.78922297e+03, 1.27450980e+00],
       [2.78974297e+03, 6.78418803e-01],
       [2.79025297e+03, 1.13289760e+00],
       [2.79077297e+03, 1.22329060e+00],
       [2.79128297e+03, 1.05119826e+00],
       [2.79179297e+03, 1.16013072e+00],
       [2.79230297e+03, 1.33986928e+00],
       [2.79284297e+03, 1.25000000e+00],
       [2.79335297e+03, 1.37799564e+00],
       [2.79387297e+03, 1.23931624e+00],
       [2.79438297e+03, 1.46514161e+00],
       [2.79489297e+03, 1.48692810e+00],
       [2.79540297e+03, 1.45424837e+00],
       [2.79591297e+03, 1.59041394e+00],
       [2.79643297e+03, 1.41025641e+00],
       [2.79694297e+03, 1.45424837e+00],
       [2.79745297e+03, 1.48148148e+00],
       [2.79796297e+03, 1.45424837e+00],
       [2.79847297e+03, 1.61220044e+00],
       [2.79899297e+03, 1.52777778e+00],
       [2.79949297e+03, 1.66111111e+00],
       [2.80001297e+03, 1.50106838e+00],
       [2.80052297e+03, 1.49237473e+00],
       [2.80103297e+03, 1.31263617e+00],
       [2.80157297e+03, 1.28086420e+00],
       [2.80208297e+03, 1.42701525e+00],
       [2.80219297e+03, 1.21212121e+00],
       [2.80279297e+03, 1.18981481e+00],
       [2.80341297e+03, 1.50985663e+00],
       [2.80392297e+03, 1.47603486e+00],
       [2.80444297e+03, 1.47970085e+00],
       [2.80495297e+03, 1.37254902e+00],
       [2.80546297e+03, 1.62309368e+00],
       [2.80597297e+03, 1.75381264e+00]])]",1663.447028,12,-1,go,0,missed,
317,JUV011,211215,318,2806.149443,2807.4969370000003,2807.503604,,2807.4969370000003,[2807.4969370000003],"[array([[2.80341297e+03, 1.50985663e+00],
       [2.80392297e+03, 1.47603486e+00],
       [2.80444297e+03, 1.47970085e+00],
       [2.80495297e+03, 1.37254902e+00],
       [2.80546297e+03, 1.62309368e+00],
       [2.80597297e+03, 1.75381264e+00],
       [2.80648297e+03, 1.57952070e+00],
       [2.80699297e+03, 1.22549020e+00],
       [2.80750297e+03, 8.82352941e-01],
       [2.80801297e+03, 1.13289760e+00],
       [2.80814297e+03, 2.13675214e+00],
       [2.80875297e+03, 2.85063752e+00],
       [2.80937297e+03, 2.74641577e+00],
       [2.80988297e+03, 1.97712418e+00],
       [2.81038297e+03, 4.16666667e-01],
       [2.81090297e+03, 1.46901709e+00],
       [2.81141297e+03, 1.78104575e+00]])]",1663.447028,13,0,go,1,normal,
318,JUV011,211215,319,2811.435921,2811.5952540000003,2811.8432529999995,,2811.5952540000003,"[2811.5952540000003, 2811.6944200000003, 2811.815253]","[array([[2.80875297e+03, 2.85063752e+00],
       [2.80937297e+03, 2.74641577e+00],
       [2.80988297e+03, 1.97712418e+00],
       [2.81038297e+03, 4.16666667e-01],
       [2.81090297e+03, 1.46901709e+00],
       [2.81141297e+03, 1.78104575e+00],
       [2.81192297e+03, 9.85838780e-01],
       [2.81246297e+03, 1.44032922e+00],
       [2.81298297e+03, 2.94337607e+00],
       [2.81349297e+03, 3.05555556e+00],
       [2.81400297e+03, 2.22222222e+00],
       [2.81451297e+03, 1.36165577e+00],
       [2.81502297e+03, 1.58496732e+00],
       [2.81553297e+03, 1.62309368e+00],
       [2.81604297e+03, 1.55773420e+00],
       [2.81655297e+03, 1.83006536e+00],
       [2.81707297e+03, 1.88568376e+00],
       [2.81758297e+03, 1.82461874e+00],
       [2.81809297e+03, 1.53594771e+00],
       [2.81860297e+03, 1.75381264e+00],
       [2.81911297e+03, 1.63398693e+00],
       [2.81961297e+03, 1.50555556e+00],
       [2.82013297e+03, 1.67200855e+00],
       [2.82064297e+03, 1.97712418e+00],
       [2.82116297e+03, 1.90170940e+00],
       [2.82167297e+03, 1.87363834e+00],
       [2.82218297e+03, 1.78104575e+00],
       [2.82229297e+03, 1.56565657e+00],
       [2.82288297e+03, 1.83145009e+00],
       [2.82350297e+03, 1.81899642e+00],
       [2.82401297e+03, 2.03703704e+00],
       [2.82453297e+03, 1.94978632e+00],
       [2.82504297e+03, 1.74836601e+00],
       [2.82555297e+03, 1.73202614e+00]])]",1663.447028,5,-1,nogo,3,normal,
319,JUV011,211215,320,2825.9830319999996,2826.163862,2831.3130079999996,2826.1661959999997,2826.1661959999997,"[2826.163862, 2826.249529, 2826.3583620000004, 2826.4538609999995, 2826.571198, 2826.6450330000002, 2826.74736, 2826.856526, 2826.973359, 2827.0828589999996, 2827.219525, 2830.245359, 2831.292008]","[array([[2.82350297e+03, 1.81899642e+00],
       [2.82401297e+03, 2.03703704e+00],
       [2.82453297e+03, 1.94978632e+00],
       [2.82504297e+03, 1.74836601e+00],
       [2.82555297e+03, 1.73202614e+00],
       [2.82606297e+03, 1.80827887e+00],
       [2.82658297e+03, 7.47863248e-01],
       [2.82671297e+03, 1.49572650e-01],
       [2.82731297e+03, 4.62962963e-03],
       [2.82793297e+03, 1.01254480e+00],
       [2.82844297e+03, 2.78867102e+00],
       [2.82895297e+03, 2.73965142e+00],
       [2.82946297e+03, 2.04793028e+00],
       [2.82997297e+03, 1.52505447e+00],
       [2.83048297e+03, 6.53594771e-01],
       [2.83099297e+03, 1.01307190e+00],
       [2.83151297e+03, 4.32692308e-01],
       [2.83202297e+03, 1.12200436e+00],
       [2.83253297e+03, 1.54139434e+00],
       [2.83304297e+03, 1.42701525e+00]])]",1663.447028,1,2,go,13,normal,2
320,JUV011,211215,321,2833.314167,2833.459674,2838.0439810000003,2833.4618349999996,2833.4618349999996,"[2833.459674, 2833.5599989999996, 2833.675833, 2833.7788319999995, 2833.895675, 2833.9909979999998, 2834.0938380000002, 2834.19633, 2834.312996, 2834.429496, 2834.5516620000003, 2838.0083149999996]","[array([[2.83048297e+03, 6.53594771e-01],
       [2.83099297e+03, 1.01307190e+00],
       [2.83151297e+03, 4.32692308e-01],
       [2.83202297e+03, 1.12200436e+00],
       [2.83253297e+03, 1.54139434e+00],
       [2.83304297e+03, 1.42701525e+00],
       [2.83355297e+03, 1.05119826e+00],
       [2.83406297e+03, 1.63398693e-02],
       [2.83420297e+03, 0.00000000e+00],
       [2.83498297e+03, 3.73931624e-01],
       [2.83561297e+03, 2.29276896e+00],
       [2.83611297e+03, 2.89444444e+00],
       [2.83662297e+03, 2.61437908e+00],
       [2.83713297e+03, 2.05337691e+00],
       [2.83764297e+03, 1.18191721e+00],
       [2.83816297e+03, 4.64743590e-01],
       [2.83867297e+03, 8.55119826e-01],
       [2.83918297e+03, 1.03485839e+00],
       [2.83970297e+03, 6.67735043e-01]])]",1663.447028,4,2,go,12,normal,2
321,JUV011,211215,322,2840.045307,2840.177806,2846.585614,2840.179973,2840.179973,"[2840.177806, 2840.2714730000002, 2840.389305, 2840.492638, 2840.603305, 2840.706638, 2840.823637, 2840.932636, 2841.048636, 2841.164802, 2842.9446359999997, 2844.549122, 2845.7157839999995, 2846.5574469999997]","[array([[ 2.83713297e+03,  2.05337691e+00],
       [ 2.83764297e+03,  1.18191721e+00],
       [ 2.83816297e+03,  4.64743590e-01],
       [ 2.83867297e+03,  8.55119826e-01],
       [ 2.83918297e+03,  1.03485839e+00],
       [ 2.83970297e+03,  6.67735043e-01],
       [ 2.84021297e+03,  1.00762527e+00],
       [ 2.84072297e+03,  4.08496732e-01],
       [ 2.84086297e+03, -3.96825397e-02],
       [ 2.84145297e+03,  5.17890772e-02],
       [ 2.84207297e+03,  1.03046595e+00],
       [ 2.84258297e+03,  2.50544662e+00],
       [ 2.84309297e+03,  2.70697168e+00],
       [ 2.84361297e+03,  2.25961538e+00],
       [ 2.84412297e+03,  1.67211329e+00],
       [ 2.84463297e+03,  5.88235294e-01],
       [ 2.84514297e+03,  1.04030501e+00],
       [ 2.84566297e+03,  6.83760684e-01],
       [ 2.84618297e+03,  8.11965812e-01],
       [ 2.84669297e+03,  7.08061002e-01],
       [ 2.84720297e+03,  1.15468410e+00],
       [ 2.84771297e+03,  1.24183007e+00],
       [ 2.84822297e+03,  8.76906318e-01]])]",1663.447028,3,2,go,14,normal,2
322,JUV011,211215,323,2848.5869390000003,,,,2851.83726,[],"[array([[2.84566297e+03, 6.83760684e-01],
       [2.84618297e+03, 8.11965812e-01],
       [2.84669297e+03, 7.08061002e-01],
       [2.84720297e+03, 1.15468410e+00],
       [2.84771297e+03, 1.24183007e+00],
       [2.84822297e+03, 8.76906318e-01],
       [2.84873297e+03, 6.42701525e-01],
       [2.84924297e+03, 5.01089325e-01],
       [2.84975297e+03, 1.44880174e+00],
       [2.85027297e+03, 1.66666667e+00],
       [2.85078297e+03, 1.57407407e+00],
       [2.85129297e+03, 1.33986928e+00],
       [2.85180297e+03, 1.14923747e+00],
       [2.85231297e+03, 1.30718954e+00],
       [2.85245297e+03, 1.38888889e+00],
       [2.85305297e+03, 1.24537037e+00],
       [2.85367297e+03, 1.07974910e+00],
       [2.85418297e+03, 1.10566449e+00],
       [2.85469297e+03, 1.33442266e+00],
       [2.85521297e+03, 1.23397436e+00],
       [2.85572297e+03, 1.56318083e+00]])]",1663.447028,8,0,nogo,0,normal,
323,JUV011,211215,324,2855.7644109999997,,,,2859.0147309999998,[],"[array([[2.85305297e+03, 1.24537037e+00],
       [2.85367297e+03, 1.07974910e+00],
       [2.85418297e+03, 1.10566449e+00],
       [2.85469297e+03, 1.33442266e+00],
       [2.85521297e+03, 1.23397436e+00],
       [2.85572297e+03, 1.56318083e+00],
       [2.85624297e+03, 1.43696581e+00],
       [2.85675297e+03, 1.11111111e+00],
       [2.85726297e+03, 1.18736383e+00],
       [2.85778297e+03, 1.30876068e+00],
       [2.85829297e+03, 1.61764706e+00],
       [2.85880297e+03, 1.29629630e+00],
       [2.85931297e+03, 1.23093682e+00],
       [2.85945297e+03, 1.25000000e+00],
       [2.86004297e+03, 1.03578154e+00],
       [2.86066297e+03, 1.16039427e+00],
       [2.86118297e+03, 1.37820513e+00],
       [2.86169297e+03, 1.37799564e+00],
       [2.86220297e+03, 1.52505447e+00]])]",1663.447028,6,0,nogo,0,normal,
324,JUV011,211215,325,2862.694049,,,,2865.9443699999997,[],"[array([[2.86004297e+03, 1.03578154e+00],
       [2.86066297e+03, 1.16039427e+00],
       [2.86118297e+03, 1.37820513e+00],
       [2.86169297e+03, 1.37799564e+00],
       [2.86220297e+03, 1.52505447e+00],
       [2.86271297e+03, 1.60130719e+00],
       [2.86322297e+03, 1.40522876e+00],
       [2.86372297e+03, 1.47222222e+00],
       [2.86423297e+03, 1.14379085e+00],
       [2.86474297e+03, 1.30718954e+00],
       [2.86526297e+03, 1.47435897e+00],
       [2.86577297e+03, 1.58496732e+00],
       [2.86627297e+03, 1.58888889e+00],
       [2.86641297e+03, 1.44841270e+00],
       [2.86700297e+03, 1.32768362e+00],
       [2.86762297e+03, 1.39784946e+00],
       [2.86812297e+03, 1.40555556e+00],
       [2.86864297e+03, 1.35149573e+00],
       [2.86915297e+03, 1.39433551e+00],
       [2.86966297e+03, 1.16557734e+00]])]",1663.447028,8,0,nogo,0,normal,
325,JUV011,211215,326,2869.7093549999995,2873.2193409999995,2873.2333409999997,,2872.959681,[2873.2193409999995],"[array([[2.86700297e+03, 1.32768362e+00],
       [2.86762297e+03, 1.39784946e+00],
       [2.86812297e+03, 1.40555556e+00],
       [2.86864297e+03, 1.35149573e+00],
       [2.86915297e+03, 1.39433551e+00],
       [2.86966297e+03, 1.16557734e+00],
       [2.87017297e+03, 1.04575163e+00],
       [2.87069297e+03, 1.20192308e+00],
       [2.87120297e+03, 1.46514161e+00],
       [2.87171297e+03, 1.22004357e+00],
       [2.87222297e+03, 8.76906318e-01],
       [2.87273297e+03, 1.64488017e+00],
       [2.87324297e+03, 1.44880174e+00],
       [2.87337297e+03, 3.20512821e-01],
       [2.87396297e+03, 1.67608286e+00],
       [2.87459297e+03, 1.94003527e+00],
       [2.87510297e+03, 1.49237473e+00],
       [2.87562297e+03, 1.62393162e+00],
       [2.87613297e+03, 1.50326797e+00]])]",1663.447028,8,0,nogo,1,normal,
326,JUV011,211215,327,2876.5861609999997,,,,2879.588316,[],"[array([[2.87396297e+03, 1.67608286e+00],
       [2.87459297e+03, 1.94003527e+00],
       [2.87510297e+03, 1.49237473e+00],
       [2.87562297e+03, 1.62393162e+00],
       [2.87613297e+03, 1.50326797e+00],
       [2.87665297e+03, 1.52243590e+00],
       [2.87717297e+03, 1.35683761e+00],
       [2.87768297e+03, 1.39433551e+00],
       [2.87819297e+03, 1.32897603e+00],
       [2.87870297e+03, 9.36819172e-01],
       [2.87921297e+03, 8.06100218e-01],
       [2.87972297e+03, 6.15468410e-01],
       [2.88027297e+03, 4.54545455e-01],
       [2.88078297e+03, 1.26906318e+00],
       [2.88130297e+03, 1.37286325e+00],
       [2.88181297e+03, 1.20915033e+00],
       [2.88232297e+03, 1.26361656e+00],
       [2.88283297e+03, 1.30718954e+00],
       [2.88335297e+03, 1.54914530e+00],
       [2.88386297e+03, 1.53594771e+00],
       [2.88438297e+03, 1.61324786e+00],
       [2.88489297e+03, 1.81372549e+00],
       [2.88540297e+03, 1.70479303e+00],
       [2.88592297e+03, 1.63995726e+00],
       [2.88643297e+03, 2.04248366e+00],
       [2.88695297e+03, 1.75747863e+00],
       [2.88746297e+03, 1.50871460e+00],
       [2.88796297e+03, 1.39444444e+00],
       [2.88848297e+03, 1.14850427e+00],
       [2.88899297e+03, 1.43246187e+00],
       [2.88949297e+03, 1.56111111e+00],
       [2.89000297e+03, 1.49237473e+00],
       [2.89012297e+03, 1.20370370e+00],
       [2.89071297e+03, 1.14877589e+00],
       [2.89133297e+03, 1.31720430e+00],
       [2.89184297e+03, 1.41612200e+00],
       [2.89236297e+03, 1.42628205e+00],
       [2.89287297e+03, 1.24727669e+00]])]",1663.447028,11,-1,go,0,missed,
327,JUV011,211215,328,2893.34226,,,,2896.5925810000003,[],"[array([[2.89071297e+03, 1.14877589e+00],
       [2.89133297e+03, 1.31720430e+00],
       [2.89184297e+03, 1.41612200e+00],
       [2.89236297e+03, 1.42628205e+00],
       [2.89287297e+03, 1.24727669e+00],
       [2.89338297e+03, 1.22549020e+00],
       [2.89390297e+03, 9.98931624e-01],
       [2.89441297e+03, 1.32352941e+00],
       [2.89491297e+03, 1.49444444e+00],
       [2.89543297e+03, 1.17521368e+00],
       [2.89594297e+03, 1.20370370e+00],
       [2.89645297e+03, 1.47058824e+00],
       [2.89696297e+03, 1.26361656e+00],
       [2.89709297e+03, 1.21794872e+00],
       [2.89769297e+03, 1.01388889e+00],
       [2.89830297e+03, 8.65209472e-01],
       [2.89881297e+03, 8.16993464e-01],
       [2.89933297e+03, 2.40384615e-01],
       [2.89985297e+03, 9.40170940e-01],
       [2.90036297e+03, 1.42156863e+00]])]",1663.447028,8,0,nogo,0,normal,
328,JUV011,211215,329,2900.4573990000004,,,,2903.7077189999995,[],"[array([[2.89769297e+03, 1.01388889e+00],
       [2.89830297e+03, 8.65209472e-01],
       [2.89881297e+03, 8.16993464e-01],
       [2.89933297e+03, 2.40384615e-01],
       [2.89985297e+03, 9.40170940e-01],
       [2.90036297e+03, 1.42156863e+00],
       [2.90087297e+03, 1.71023965e+00],
       [2.90138297e+03, 1.75925926e+00],
       [2.90190297e+03, 1.49572650e+00],
       [2.90241297e+03, 1.48148148e+00],
       [2.90293297e+03, 1.27670940e+00],
       [2.90344297e+03, 1.69934641e+00],
       [2.90395297e+03, 1.78104575e+00],
       [2.90408297e+03, 1.49572650e+00],
       [2.90468297e+03, 1.54166667e+00],
       [2.90530297e+03, 1.57258065e+00],
       [2.90582297e+03, 1.44230769e+00],
       [2.90633297e+03, 1.71568627e+00],
       [2.90684297e+03, 1.50871460e+00],
       [2.90735297e+03, 1.60130719e+00]])]",1663.447028,7,0,nogo,0,normal,
329,JUV011,211215,330,2907.61987,2907.799536,2908.0402010000003,,2907.799536,"[2907.799536, 2907.8917020000004, 2908.012035]","[array([[2.90468297e+03, 1.54166667e+00],
       [2.90530297e+03, 1.57258065e+00],
       [2.90582297e+03, 1.44230769e+00],
       [2.90633297e+03, 1.71568627e+00],
       [2.90684297e+03, 1.50871460e+00],
       [2.90735297e+03, 1.60130719e+00],
       [2.90786297e+03, 1.29084967e+00],
       [2.90837297e+03, 1.63398693e-02],
       [2.90892297e+03, 9.54545455e-01],
       [2.90943297e+03, 2.06427015e+00],
       [2.90994297e+03, 2.36383442e+00],
       [2.91046297e+03, 1.34615385e+00],
       [2.91097297e+03, 1.38344227e+00],
       [2.91148297e+03, 1.42701525e+00],
       [2.91198297e+03, 1.42777778e+00],
       [2.91250297e+03, 1.58119658e+00],
       [2.91301297e+03, 1.76470588e+00],
       [2.91353297e+03, 1.64529915e+00],
       [2.91405297e+03, 1.57585470e+00],
       [2.91456297e+03, 1.60130719e+00],
       [2.91506297e+03, 1.62777778e+00],
       [2.91558297e+03, 1.33012821e+00],
       [2.91609297e+03, 1.57407407e+00],
       [2.91659297e+03, 1.88333333e+00],
       [2.91711297e+03, 1.99786325e+00],
       [2.91762297e+03, 1.45424837e+00],
       [2.91814297e+03, 1.68803419e+00],
       [2.91825297e+03, 1.84343434e+00],
       [2.91885297e+03, 1.84259259e+00],
       [2.91946297e+03, 1.71220401e+00],
       [2.91997297e+03, 1.56318083e+00],
       [2.92048297e+03, 1.74836601e+00],
       [2.92099297e+03, 1.71568627e+00]])]",1663.447028,5,-1,nogo,3,normal,
330,JUV011,211215,331,2921.386159,,,,2924.6364740000004,[],"[array([[2.91885297e+03, 1.84259259e+00],
       [2.91946297e+03, 1.71220401e+00],
       [2.91997297e+03, 1.56318083e+00],
       [2.92048297e+03, 1.74836601e+00],
       [2.92099297e+03, 1.71568627e+00],
       [2.92150297e+03, 1.57407407e+00],
       [2.92201297e+03, 1.62309368e+00],
       [2.92253297e+03, 2.63888889e+00],
       [2.92304297e+03, 1.91176471e+00],
       [2.92356297e+03, 1.55982906e+00],
       [2.92407297e+03, 1.19281046e+00],
       [2.92458297e+03, 1.59041394e+00],
       [2.92510297e+03, 1.61324786e+00],
       [2.92523297e+03, 1.55982906e+00],
       [2.92582297e+03, 1.85028249e+00],
       [2.92645297e+03, 1.63580247e+00],
       [2.92696297e+03, 1.65032680e+00],
       [2.92747297e+03, 1.32352941e+00],
       [2.92798297e+03, 1.22549020e+00]])]",1663.447028,5,0,nogo,0,normal,
331,JUV011,211215,332,2928.36062,,,,2931.61094,[],"[array([[2.92582297e+03, 1.85028249e+00],
       [2.92645297e+03, 1.63580247e+00],
       [2.92696297e+03, 1.65032680e+00],
       [2.92747297e+03, 1.32352941e+00],
       [2.92798297e+03, 1.22549020e+00],
       [2.92850297e+03, 1.29807692e+00],
       [2.92901297e+03, 1.75381264e+00],
       [2.92953297e+03, 2.03525641e+00],
       [2.93004297e+03, 2.37472767e+00],
       [2.93055297e+03, 2.00435730e+00],
       [2.93106297e+03, 1.30174292e+00],
       [2.93158297e+03, 1.34081197e+00],
       [2.93209297e+03, 1.75925926e+00],
       [2.93222297e+03, 1.68803419e+00],
       [2.93282297e+03, 1.93981481e+00],
       [2.93344297e+03, 1.89516129e+00],
       [2.93396297e+03, 1.69337607e+00],
       [2.93447297e+03, 1.76470588e+00],
       [2.93499297e+03, 1.50106838e+00],
       [2.93550297e+03, 1.88453159e+00]])]",1663.447028,7,0,nogo,0,normal,
332,JUV011,211215,333,2935.9975950000003,,,,2939.247911,[],"[array([[2.93344297e+03, 1.89516129e+00],
       [2.93396297e+03, 1.69337607e+00],
       [2.93447297e+03, 1.76470588e+00],
       [2.93499297e+03, 1.50106838e+00],
       [2.93550297e+03, 1.88453159e+00],
       [2.93601297e+03, 1.93899782e+00],
       [2.93653297e+03, 1.93910256e+00],
       [2.93704297e+03, 1.65577342e+00],
       [2.93755297e+03, 1.98257081e+00],
       [2.93806297e+03, 1.90087146e+00],
       [2.93857297e+03, 2.09694989e+00],
       [2.93909297e+03, 1.72008547e+00],
       [2.93960297e+03, 1.80283224e+00],
       [2.93973297e+03, 1.98717949e+00],
       [2.94033297e+03, 1.58796296e+00],
       [2.94096297e+03, 2.72486772e+00],
       [2.94147297e+03, 2.30936819e+00],
       [2.94198297e+03, 1.38888889e+00],
       [2.94250297e+03, 1.47970085e+00]])]",1663.447028,8,0,nogo,0,normal,
